Anzahl Profilkoordinaten
       161
NLF(1)-0115
               1.0000000                0.000000    
               0.9869871           0.5872791E-02
               0.9721015           0.1283426E-01
               0.9569140           0.1920840E-01
               0.9411223           0.2511150E-01
               0.9246056           0.3081604E-01
               0.9074058           0.3649229E-01
               0.8896267           0.4217059E-01
               0.8713966           0.4782837E-01
               0.8528262           0.5342596E-01
               0.8340112           0.5893554E-01
               0.8150376           0.6433125E-01
               0.7959812           0.6958715E-01
               0.7768997           0.7467653E-01
               0.7578392           0.7957530E-01
               0.7388340           0.8426499E-01
               0.7199122           0.8872513E-01
               0.7010987           0.9294316E-01
               0.6824188           0.9689855E-01
               0.6638890               0.1005743    
               0.6455222               0.1039453    
               0.6273027               0.1069764    
               0.6091796               0.1096472    
               0.5910992               0.1119554    
               0.5730064               0.1139019    
               0.5548442               0.1154986    
               0.5365739               0.1167690    
               0.5181815               0.1177332    
               0.4996609               0.1184068    
               0.4810248               0.1188084    
               0.4622985               0.1189453    
               0.4435054               0.1188226    
               0.4246721               0.1184441    
               0.4058255               0.1178124    
               0.3869924               0.1169296    
               0.3682035               0.1157988    
               0.3494894               0.1144186    
               0.3308819               0.1127919    
               0.3124183               0.1109211    
               0.2941422               0.1088115    
               0.2761051               0.1064665    
               0.2583639               0.1038963    
               0.2409887               0.1011121    
               0.2240558           0.9812905E-01
               0.2076481           0.9496706E-01
               0.1918523           0.9165518E-01
               0.1767565           0.8822616E-01
               0.1624390           0.8471717E-01
               0.1489635           0.8116425E-01
               0.1363700           0.7760691E-01
               0.1246747           0.7407306E-01
               0.1138667           0.7059170E-01
               0.1039156           0.6718268E-01
           0.9477478E-01           0.6386077E-01
           0.8638782E-01           0.6063577E-01
           0.7869449E-01           0.5751175E-01
           0.7163366E-01           0.5448724E-01
           0.6514534E-01           0.5156060E-01
           0.5917419E-01           0.4872745E-01
           0.5366965E-01           0.4598168E-01
           0.4858593E-01           0.4331678E-01
           0.4388198E-01           0.4072675E-01
           0.3952187E-01           0.3820560E-01
           0.3547449E-01           0.3574649E-01
           0.3171071E-01           0.3334453E-01
           0.2820382E-01           0.3099736E-01
           0.2493400E-01           0.2869984E-01
           0.2188890E-01           0.2644140E-01
           0.1905555E-01           0.2421265E-01
           0.1641919E-01           0.2200599E-01
           0.1396589E-01           0.1981585E-01
           0.1168864E-01           0.1763700E-01
           0.9597258E-02           0.1546138E-01
           0.7700117E-02           0.1328134E-01
           0.6000864E-02           0.1109057E-01
           0.4489554E-02           0.8887936E-02
           0.3148407E-02           0.6675717E-02
           0.1961839E-02           0.4455914E-02
           0.9163153E-03           0.2230202E-02
           0.4460013E-03           0.1123649E-02
                0.000000                0.000000    
           0.7654218E-03          -0.2398121E-02
           0.1730272E-02          -0.4557320E-02
           0.2929091E-02          -0.6526612E-02
           0.4371984E-02          -0.8278980E-02
           0.6080483E-02          -0.9802781E-02
           0.8080588E-02          -0.1108402E-01
           0.1036178E-01          -0.1215205E-01
           0.1285668E-01          -0.1309868E-01
           0.1547317E-01          -0.1403873E-01
           0.1815712E-01          -0.1503621E-01
           0.2094215E-01          -0.1605360E-01
           0.2387957E-01          -0.1703778E-01
           0.2699841E-01          -0.1796858E-01
           0.3030230E-01          -0.1885715E-01
           0.3379481E-01          -0.1971514E-01
           0.3749265E-01          -0.2054738E-01
           0.4141794E-01          -0.2135966E-01
           0.4559305E-01          -0.2216115E-01
           0.5004086E-01          -0.2296268E-01
           0.5479011E-01          -0.2376454E-01
           0.5987593E-01          -0.2456291E-01
           0.6533825E-01          -0.2535612E-01
           0.7122220E-01          -0.2614308E-01
           0.7757928E-01          -0.2692285E-01
           0.8446818E-01          -0.2769333E-01
           0.9195480E-01          -0.2845357E-01
               0.1001107          -0.2920483E-01
               0.1090108          -0.2994652E-01
               0.1187308          -0.3067126E-01
               0.1293441          -0.3136870E-01
               0.1409130          -0.3203093E-01
               0.1534793          -0.3264606E-01
               0.1670580          -0.3320319E-01
               0.1816268          -0.3369433E-01
               0.1971239          -0.3410851E-01
               0.2134583          -0.3443674E-01
               0.2305144          -0.3467395E-01
               0.2481690          -0.3481529E-01
               0.2663018          -0.3485827E-01
               0.2848047          -0.3480341E-01
               0.3035832          -0.3464982E-01
               0.3225617          -0.3439907E-01
               0.3416753          -0.3405265E-01
               0.3608730          -0.3360869E-01
               0.3801156          -0.3306937E-01
               0.3993626          -0.3243763E-01
               0.4185738          -0.3171384E-01
               0.4377096          -0.3089176E-01
               0.4567428          -0.2995926E-01
               0.4756537          -0.2890301E-01
               0.4944386          -0.2769327E-01
               0.5131375          -0.2629566E-01
               0.5318218          -0.2469297E-01
               0.5505608          -0.2288686E-01
               0.5694142          -0.2088230E-01
               0.5884449          -0.1869995E-01
               0.6076765          -0.1637788E-01
               0.6270976          -0.1395994E-01
               0.6466510          -0.1148627E-01
               0.6662514          -0.8995416E-02
               0.6857923          -0.6526863E-02
               0.7051914          -0.4119086E-02
               0.7243962          -0.1801706E-02
               0.7433644           0.3958193E-03
               0.7620694           0.2448671E-02
               0.7804856           0.4334688E-02
               0.7985914           0.6031247E-02
               0.8163679           0.7517737E-02
               0.8337945           0.8776484E-02
               0.8508527           0.9786153E-02
               0.8675284           0.1052966E-01
               0.8838053           0.1099172E-01
               0.8996744           0.1115424E-01
               0.9151279           0.1100019E-01
               0.9301734           0.1049613E-01
               0.9448371           0.9602251E-02
               0.9591756           0.8228216E-02
               0.9733113           0.6235334E-02
               0.9874529           0.3408044E-02
               1.0000000                0.000000    
